step,epoch,total_loss,ce_loss,phase_loss,kd_loss,lr,throughput
13090,0,3.3480,4.2395,,2.4566,8.49e-05,12.59
13100,0,5.0376,6.0958,,3.9795,8.48e-05,12.18
13110,0,4.3875,6.0768,,2.6982,8.48e-05,11.74
13120,0,4.0235,3.1526,,4.8944,8.48e-05,11.48
13130,0,4.4332,5.6825,,3.1839,8.48e-05,11.22
13140,0,4.1112,6.3260,,1.8963,8.48e-05,10.97
13150,0,4.9978,6.7639,,3.2317,8.47e-05,10.54
13160,0,3.6011,4.6142,,2.5880,8.47e-05,10.32
13170,0,2.7570,2.4378,,3.0762,8.47e-05,10.07
13180,0,3.4858,3.9333,,3.0382,8.47e-05,9.82
13190,0,3.9196,3.7521,,4.0870,8.46e-05,9.59
13200,0,4.0175,3.7810,,4.2540,8.46e-05,9.36
13210,0,5.2226,6.2532,,4.1920,8.46e-05,9.14
13220,0,2.6421,2.6703,,2.6140,8.46e-05,8.92
13230,0,2.6685,3.3165,,2.0206,8.45e-05,8.74
13240,0,5.0121,6.4271,,3.5971,8.45e-05,8.56
13250,0,3.6705,5.2610,,2.0800,8.45e-05,8.37
13260,0,4.5486,5.3729,,3.7242,8.45e-05,8.20
13270,0,3.5930,2.8466,,4.3393,8.45e-05,8.05
13280,0,3.0310,2.9240,,3.1380,8.44e-05,7.91
13290,0,3.3001,3.6288,,2.9713,8.44e-05,7.77
13300,0,4.3801,5.0225,,3.7377,8.44e-05,7.65
13310,0,5.4112,7.2151,,3.6073,8.44e-05,7.52
13320,0,5.5004,6.6323,,4.3684,8.43e-05,7.40
13330,0,3.3706,2.9879,,3.7534,8.43e-05,7.28
13340,0,4.9156,6.9317,,2.8995,8.43e-05,7.15
13350,0,4.3117,5.8193,,2.8042,8.43e-05,7.03
13360,0,4.6351,6.7507,,2.5195,8.43e-05,6.92
13370,0,4.1879,5.7707,,2.6052,8.42e-05,6.82
13380,0,3.4358,3.2673,,3.6043,8.42e-05,6.72
13390,0,4.3551,5.2940,,3.4161,8.42e-05,6.62
13400,0,3.8064,4.4820,,3.1307,8.42e-05,6.53
13410,0,4.2675,6.0733,,2.4617,8.41e-05,6.44
13420,0,4.1688,6.1317,,2.2059,8.41e-05,6.35
13430,0,5.1633,3.2365,,7.0901,8.41e-05,6.26
13440,0,4.2665,6.6485,,1.8844,8.41e-05,6.18
13450,0,2.8373,3.1101,,2.5645,8.40e-05,6.09
13460,0,2.1313,2.5134,,1.7493,8.40e-05,6.00
13470,0,4.4467,4.4554,,4.4379,8.40e-05,5.92
13480,0,5.5888,7.4855,,3.6921,8.40e-05,5.85
13490,0,4.8207,6.5968,,3.0447,8.39e-05,5.77
13500,0,5.0630,5.7932,,4.3329,8.39e-05,5.69
13510,0,4.3445,4.4771,,4.2119,8.39e-05,3.68
13520,0,5.0124,6.9425,,3.0823,8.39e-05,2.78
13530,0,3.5977,5.3869,,1.8086,8.39e-05,2.77
13540,0,3.8275,2.4777,,5.1773,8.38e-05,2.75
13550,0,3.9372,5.4839,,2.3905,8.38e-05,2.74
13560,0,4.5035,6.0400,,2.9669,8.38e-05,2.73
13570,0,6.1375,6.6760,,5.5990,8.38e-05,2.71
13580,0,2.1586,3.0173,,1.2998,8.37e-05,2.70
13590,0,3.6026,2.8749,,4.3303,8.37e-05,2.69
13600,0,4.3992,3.9726,,4.8258,8.37e-05,2.67
13610,0,3.9051,4.4255,,3.3846,8.37e-05,2.66
13620,0,4.9486,5.5798,,4.3173,8.36e-05,2.65
13630,0,1.3340,1.7851,,0.8830,8.36e-05,2.63
13640,0,3.0596,3.4091,,2.7102,8.36e-05,2.62
13650,0,3.7636,3.5184,,4.0087,8.36e-05,2.61
13660,0,4.1126,4.1331,,4.0921,8.36e-05,2.60
13670,0,3.5262,3.6512,,3.4012,8.35e-05,2.58
13680,0,3.6354,3.3559,,3.9150,8.35e-05,2.57
13690,0,4.5273,5.4919,,3.5628,8.35e-05,2.56
13700,0,4.5587,5.7981,,3.3193,8.35e-05,2.55
13710,0,2.4849,3.2812,,1.6886,8.34e-05,2.54
13720,0,3.3768,3.8827,,2.8710,8.34e-05,2.53
13730,0,4.7670,4.0228,,5.5111,8.34e-05,2.52
13740,0,2.9623,4.0721,,1.8525,8.34e-05,2.51
13750,0,2.9619,3.2042,,2.7195,8.33e-05,2.50
13760,0,5.0897,5.9305,,4.2489,8.33e-05,2.49
13770,0,3.1363,3.0180,,3.2546,8.33e-05,2.47
13780,0,3.7515,5.0706,,2.4323,8.33e-05,2.46
13790,0,3.7528,4.7947,,2.7108,8.32e-05,2.45
13800,0,4.6902,5.6040,,3.7763,8.32e-05,2.44
13810,0,5.5381,5.7875,,5.2888,8.32e-05,2.43
13820,0,5.0230,6.2129,,3.8332,8.32e-05,2.42
13830,0,4.3455,4.3224,,4.3685,8.31e-05,2.41
13840,0,4.5287,4.5998,,4.4576,8.31e-05,2.40
13850,0,4.2518,2.9920,,5.5116,8.31e-05,2.38
13860,0,3.5536,4.7115,,2.3958,8.31e-05,2.37
13870,0,4.1546,6.0729,,2.2363,8.31e-05,2.36
13880,0,4.6787,5.7036,,3.6539,8.30e-05,2.35
13890,0,4.9230,5.8561,,3.9900,8.30e-05,2.34
13900,0,3.2124,3.2755,,3.1493,8.30e-05,2.33
13910,0,3.6798,4.5553,,2.8042,8.30e-05,2.33
13920,0,4.7966,6.0761,,3.5171,8.29e-05,2.32
13930,0,3.7494,3.3462,,4.1525,8.29e-05,2.31
13940,0,2.8716,3.9855,,1.7577,8.29e-05,2.30
13950,0,4.8720,5.9886,,3.7553,8.29e-05,2.29
13960,0,3.2248,4.4492,,2.0004,8.28e-05,2.28
13970,0,1.9722,2.6618,,1.2825,8.28e-05,2.27
13980,0,3.4737,4.4710,,2.4764,8.28e-05,2.26
13990,0,3.5673,4.1142,,3.0203,8.28e-05,2.25
14000,0,4.7641,6.3065,,3.2217,8.27e-05,2.24
14010,0,4.9990,5.8756,,4.1223,8.27e-05,2.23
14020,0,5.4531,5.3561,,5.5502,8.27e-05,2.22
14030,0,3.3262,3.6947,,2.9577,8.27e-05,2.21
14040,0,4.5464,5.1065,,3.9864,8.26e-05,2.21
14050,0,3.7427,5.2266,,2.2588,8.26e-05,2.20
14060,0,4.8142,6.3820,,3.2463,8.26e-05,2.19
14070,0,4.3929,6.5400,,2.2458,8.26e-05,2.19
14080,0,5.1295,6.4559,,3.8031,8.26e-05,2.18
14090,0,2.6903,3.9689,,1.4117,8.25e-05,2.18
14100,0,5.9060,5.0414,,6.7705,8.25e-05,2.17
14110,0,2.6090,3.3639,,1.8540,8.25e-05,2.16
14120,0,4.6890,4.8344,,4.5437,8.25e-05,2.16
14130,0,3.6866,5.4204,,1.9529,8.24e-05,2.15
14140,0,4.5778,6.0936,,3.0620,8.24e-05,2.15
14150,0,4.3994,3.7395,,5.0594,8.24e-05,2.14
14160,0,4.2370,6.1282,,2.3458,8.24e-05,2.14
14170,0,4.4910,6.2694,,2.7126,8.23e-05,2.13
14180,0,5.8302,6.3512,,5.3093,8.23e-05,2.13
14190,0,2.7814,3.2990,,2.2638,8.23e-05,2.12
14200,0,4.8694,6.7410,,2.9978,8.23e-05,2.12
14210,0,4.7392,4.1204,,5.3579,8.22e-05,2.11
14220,0,3.2176,4.0439,,2.3913,8.22e-05,2.10
14230,0,4.8142,5.7681,,3.8603,8.22e-05,2.10
14240,0,4.8653,4.5709,,5.1598,8.22e-05,2.09
14250,0,5.0957,5.2120,,4.9793,8.21e-05,2.09
14260,0,3.4831,2.8679,,4.0983,8.21e-05,2.08
14270,0,3.0955,2.6030,,3.5880,8.21e-05,2.08
14280,0,3.4969,3.9610,,3.0328,8.21e-05,2.07
14290,0,4.2391,4.8452,,3.6329,8.20e-05,2.07
14300,0,2.4558,2.3968,,2.5149,8.20e-05,2.06
14310,0,3.5920,3.4875,,3.6966,8.20e-05,2.06
14320,0,4.0618,5.5459,,2.5778,8.20e-05,2.05
14330,0,3.7520,4.9594,,2.5446,8.19e-05,2.05
14340,0,3.9098,2.9814,,4.8382,8.19e-05,2.04
14350,0,5.1501,5.8601,,4.4400,8.19e-05,2.04
14360,0,2.5076,2.8895,,2.1256,8.19e-05,2.03
14370,0,2.1534,3.0175,,1.2894,8.18e-05,2.03
14380,0,4.5310,5.4741,,3.5880,8.18e-05,2.02
14390,0,4.0386,3.6839,,4.3933,8.18e-05,2.02
14400,0,4.6641,6.4028,,2.9254,8.18e-05,2.01
14410,0,3.9202,5.1120,,2.7284,8.17e-05,2.01
14420,0,3.9236,4.4277,,3.4194,8.17e-05,2.01
14430,0,3.5742,4.1652,,2.9832,8.17e-05,2.00
14440,0,3.9191,4.4894,,3.3489,8.17e-05,2.00
14450,0,3.1947,4.3560,,2.0335,8.17e-05,1.99
14460,0,4.6085,5.2704,,3.9467,8.16e-05,1.99
14470,0,3.7724,4.0673,,3.4774,8.16e-05,1.98
14480,0,4.7911,4.9502,,4.6319,8.16e-05,1.98
14490,0,4.5499,5.4937,,3.6061,8.16e-05,1.97
14500,0,4.4563,3.3055,,5.6070,8.15e-05,1.97
14510,0,3.1202,3.0426,,3.1977,8.15e-05,1.97
14520,0,4.5527,6.8525,,2.2528,8.15e-05,1.96
14530,0,5.8322,8.6595,,3.0049,8.15e-05,1.96
14540,0,2.0371,2.8663,,1.2079,8.14e-05,1.95
14550,0,5.1011,6.1438,,4.0585,8.14e-05,1.95
14560,0,3.1565,4.3222,,1.9908,8.14e-05,1.94
14570,0,5.3272,6.3612,,4.2932,8.14e-05,1.94
14580,0,4.9846,6.9088,,3.0604,8.13e-05,1.93
14590,0,5.0350,5.0616,,5.0083,8.13e-05,1.93
14600,0,5.0034,5.6387,,4.3681,8.13e-05,1.92
14610,0,3.9611,5.5003,,2.4220,8.13e-05,1.92
14620,0,2.1016,3.1560,,1.0473,8.12e-05,1.91
14630,0,5.3013,7.0096,,3.5930,8.12e-05,1.91
14640,0,3.1738,3.8583,,2.4893,8.12e-05,1.90
14650,0,3.6735,4.8137,,2.5333,8.12e-05,1.90
14660,0,5.1212,6.3753,,3.8671,8.11e-05,1.89
14670,0,4.6816,4.8166,,4.5465,8.11e-05,1.89
14680,0,4.0150,3.7557,,4.2743,8.11e-05,1.89
14690,0,4.6293,5.1338,,4.1248,8.11e-05,1.88
14700,0,2.5763,3.1334,,2.0192,8.10e-05,1.88
14710,0,5.3223,5.6239,,5.0207,8.10e-05,1.88
14720,0,3.9935,5.3882,,2.5988,8.10e-05,1.87
14730,0,4.2256,5.7252,,2.7260,8.10e-05,1.87
14740,0,3.9757,6.0328,,1.9187,8.09e-05,1.87
14750,0,4.9713,4.6958,,5.2468,8.09e-05,1.86
14760,0,3.7989,4.4426,,3.1551,8.09e-05,1.86
14770,0,2.0339,2.8910,,1.1767,8.09e-05,1.85
14780,0,5.4462,5.0480,,5.8444,8.08e-05,1.85
14790,0,4.4497,4.9238,,3.9757,8.08e-05,1.84
14800,0,2.5352,3.4078,,1.6625,8.08e-05,1.84
14810,0,2.9112,3.5918,,2.2306,8.08e-05,1.83
14820,0,5.9180,7.8426,,3.9934,8.07e-05,1.83
14830,0,3.3727,3.4020,,3.3434,8.07e-05,1.82
14840,0,3.9732,3.5871,,4.3594,8.07e-05,1.82
14850,0,4.2292,4.9581,,3.5004,8.07e-05,1.81
14860,0,3.9729,6.0582,,1.8875,8.06e-05,1.81
14870,0,4.8038,5.8326,,3.7750,8.06e-05,1.80
14880,0,4.3043,4.0687,,4.5400,8.06e-05,1.80
14890,0,4.4099,4.9837,,3.8361,8.06e-05,1.79
14900,0,2.1705,2.5147,,1.8264,8.05e-05,1.79
14910,0,4.9066,7.1160,,2.6973,8.05e-05,1.78
14920,0,4.4210,5.1637,,3.6784,8.05e-05,1.78
14930,0,2.9943,3.2557,,2.7330,8.05e-05,1.77
14940,0,4.5088,5.0254,,3.9923,8.04e-05,1.76
14950,0,3.1256,4.3909,,1.8603,8.04e-05,1.75
14960,0,2.3370,2.8053,,1.8686,8.04e-05,1.75
14970,0,4.1722,5.1046,,3.2397,8.04e-05,1.74
14980,0,4.1027,5.4176,,2.7877,8.03e-05,1.73
14990,0,3.7278,4.7548,,2.7008,8.03e-05,1.72
15000,0,4.4644,5.6459,,3.2828,8.03e-05,1.72
15010,0,4.4515,4.2804,,4.6226,8.03e-05,1.71
15020,0,3.5339,4.5548,,2.5130,8.02e-05,1.71
15030,0,4.0546,5.2630,,2.8463,8.02e-05,1.70
15040,0,3.6818,3.7333,,3.6304,8.02e-05,1.70
15050,0,3.5076,4.2759,,2.7393,8.02e-05,1.69
15060,0,1.9186,2.7276,,1.1096,8.01e-05,1.69
15070,0,4.5263,4.6538,,4.3988,8.01e-05,1.68
15080,0,2.4202,3.5477,,1.2928,8.01e-05,1.68
15090,0,5.6439,7.3414,,3.9464,8.01e-05,1.68
15100,0,4.4772,4.0252,,4.9293,8.00e-05,1.67
15110,0,2.4461,3.2633,,1.6289,8.00e-05,1.67
15120,0,4.1613,4.7347,,3.5880,8.00e-05,1.67
15130,0,3.4018,3.1387,,3.6650,8.00e-05,1.66
15140,0,3.9435,5.3397,,2.5473,7.99e-05,1.66
15150,0,2.7707,3.5401,,2.0014,7.99e-05,1.66
15160,0,2.3713,2.8217,,1.9209,7.99e-05,1.65
15170,0,4.9749,6.3306,,3.6191,7.98e-05,1.65
15180,0,3.8839,5.5974,,2.1704,7.98e-05,1.64
15190,0,3.5362,4.8152,,2.2573,7.98e-05,1.64
15200,0,4.2455,4.9258,,3.5652,7.98e-05,1.64
15210,0,4.7930,6.7482,,2.8379,7.97e-05,1.63
15220,0,3.8843,4.3490,,3.4196,7.97e-05,1.63
15230,0,3.3826,4.3654,,2.3998,7.97e-05,1.62
15240,0,2.9347,4.3714,,1.4980,7.97e-05,1.62
15250,0,5.1604,6.6209,,3.6999,7.96e-05,1.62
15260,0,4.2136,6.4143,,2.0128,7.96e-05,1.61
15270,0,2.5789,3.9249,,1.2329,7.96e-05,1.61
15280,0,3.2027,4.3124,,2.0931,7.96e-05,1.60
15290,0,5.1739,6.5521,,3.7957,7.95e-05,1.60
15300,0,3.2424,2.6690,,3.8158,7.95e-05,1.60
15310,0,3.4052,4.6825,,2.1280,7.95e-05,1.59
15320,0,3.2277,4.2471,,2.2083,7.95e-05,1.59
15330,0,4.7456,7.1573,,2.3340,7.94e-05,1.58
15340,0,4.7391,5.7040,,3.7742,7.94e-05,1.58
15350,0,4.9672,5.7690,,4.1653,7.94e-05,1.58
15360,0,3.6594,4.8474,,2.4713,7.94e-05,1.57
15370,0,2.4197,3.1799,,1.6594,7.93e-05,1.57
15380,0,3.5275,5.2793,,1.7758,7.93e-05,1.57
15390,0,3.8883,2.8403,,4.9363,7.93e-05,1.56
15400,0,4.4773,6.1148,,2.8397,7.93e-05,1.56
15410,0,3.7204,3.4525,,3.9883,7.92e-05,1.56
15420,0,5.7549,7.0332,,4.4765,7.92e-05,1.55
15430,0,4.5763,5.9799,,3.1727,7.92e-05,1.55
15440,0,4.1481,4.7953,,3.5009,7.92e-05,1.55
15450,0,3.3322,3.0967,,3.5676,7.91e-05,1.54
15460,0,1.6451,2.2108,,1.0793,7.91e-05,1.54
15470,0,4.3229,5.0714,,3.5743,7.91e-05,1.54
15480,0,5.3808,5.4953,,5.2662,7.91e-05,1.53
15490,0,3.8341,4.3623,,3.3059,7.90e-05,1.53
15500,0,4.5933,6.2171,,2.9695,7.90e-05,1.53
15510,0,4.9388,7.3104,,2.5671,7.90e-05,1.52
15520,0,3.5770,3.8100,,3.3440,7.90e-05,1.52
15530,0,5.3435,6.7402,,3.9468,7.89e-05,1.52
15540,0,4.1763,5.1348,,3.2178,7.89e-05,1.51
15550,0,3.5314,4.1810,,2.8819,7.89e-05,1.51
15560,0,4.2401,6.4489,,2.0312,7.88e-05,1.51
15570,0,2.5797,2.3348,,2.8247,7.88e-05,1.50
15580,0,3.3423,3.2679,,3.4167,7.88e-05,1.50
15590,0,3.0722,2.6655,,3.4788,7.88e-05,1.50
15600,0,3.3086,4.1302,,2.4869,7.87e-05,1.50
15610,0,3.8241,5.6856,,1.9626,7.87e-05,1.49
15620,0,2.6627,3.5468,,1.7785,7.87e-05,1.49
15630,0,5.0978,4.7545,,5.4412,7.87e-05,1.49
15640,0,3.9118,3.0408,,4.7828,7.86e-05,1.48
15650,0,4.4305,5.7842,,3.0767,7.86e-05,1.48
15660,0,4.0345,4.4292,,3.6398,7.86e-05,1.48
15670,0,4.4535,5.9799,,2.9272,7.86e-05,1.47
15680,0,4.5223,5.1409,,3.9037,7.85e-05,1.47
15690,0,3.0382,4.0218,,2.0547,7.85e-05,1.47
15700,0,4.9101,5.9957,,3.8246,7.85e-05,1.47
15710,0,3.2572,3.8181,,2.6962,7.85e-05,1.46
15720,0,4.9206,5.0383,,4.8030,7.84e-05,1.46
15730,0,4.4397,6.8364,,2.0430,7.84e-05,1.46
15740,0,5.4264,5.4909,,5.3619,7.84e-05,1.45
15750,0,4.6777,6.2249,,3.1304,7.84e-05,1.45
15760,0,5.0845,6.4852,,3.6839,7.83e-05,1.45
15770,0,4.3448,6.3803,,2.3092,7.83e-05,1.44
15780,0,2.7039,1.8439,,3.5638,7.83e-05,1.44
15790,0,3.3444,2.8771,,3.8117,7.82e-05,1.44
15800,0,2.8352,2.9467,,2.7237,7.82e-05,1.44
15810,0,4.8498,2.5896,,7.1099,7.82e-05,1.44
15820,0,3.5281,2.5049,,4.5514,7.82e-05,1.43
15830,0,4.0062,5.5590,,2.4534,7.81e-05,1.43
15840,0,3.1654,3.4527,,2.8782,7.81e-05,1.43
15850,0,5.0232,4.9401,,5.1064,7.81e-05,1.43
15860,0,4.0224,2.7741,,5.2706,7.81e-05,1.42
15870,0,5.4556,5.2362,,5.6750,7.80e-05,1.42
15880,0,6.0204,6.4671,,5.5737,7.80e-05,1.42
15890,0,4.5926,6.4025,,2.7827,7.80e-05,1.42
15900,0,2.2325,2.7690,,1.6961,7.80e-05,1.42
15910,0,3.5096,4.0750,,2.9441,7.79e-05,1.41
15920,0,4.9180,5.9344,,3.9015,7.79e-05,1.41
15930,0,5.1113,6.1700,,4.0527,7.79e-05,1.41
15940,0,4.1848,5.1698,,3.1999,7.79e-05,1.41
15950,0,4.8947,6.5528,,3.2367,7.78e-05,1.40
15960,0,4.4900,5.0094,,3.9706,7.78e-05,1.40
15970,0,5.2434,6.0328,,4.4540,7.78e-05,1.40
15980,0,3.6732,5.4275,,1.9189,7.77e-05,1.40
15990,0,4.4711,5.3897,,3.5526,7.77e-05,1.39
16000,0,2.5230,3.0763,,1.9697,7.77e-05,1.39
16010,0,3.8411,5.1546,,2.5276,7.77e-05,1.39
16020,0,4.1868,4.9034,,3.4703,7.76e-05,1.39
16030,0,4.2649,4.6527,,3.8770,7.76e-05,1.38
16040,0,3.6781,3.3405,,4.0157,7.76e-05,1.38
16050,0,4.6350,6.2684,,3.0016,7.76e-05,1.38
16060,0,4.2572,5.3280,,3.1864,7.75e-05,1.38
16070,0,4.3530,5.2231,,3.4828,7.75e-05,1.38
16080,0,3.9679,5.0916,,2.8442,7.75e-05,1.37
16090,0,4.1692,3.9970,,4.3413,7.75e-05,1.37
16100,0,4.2927,6.1104,,2.4751,7.74e-05,1.37
16110,0,4.1855,6.6544,,1.7166,7.74e-05,1.37
16120,0,4.6658,6.3252,,3.0064,7.74e-05,1.36
16130,0,3.3915,3.3037,,3.4794,7.74e-05,1.36
16140,0,4.6018,3.4807,,5.7230,7.73e-05,1.36
16150,0,3.3222,4.5733,,2.0710,7.73e-05,1.36
16160,0,5.0967,6.8232,,3.3701,7.73e-05,1.36
16170,0,4.9097,6.7121,,3.1073,7.72e-05,1.35
16180,0,4.7636,4.9305,,4.5968,7.72e-05,1.35
16190,0,3.5113,5.1389,,1.8836,7.72e-05,1.35
16200,0,3.8767,5.8921,,1.8613,7.72e-05,1.35
16210,0,5.6233,6.3745,,4.8720,7.71e-05,1.34
16220,0,4.7986,6.1833,,3.4138,7.71e-05,1.34
16230,0,4.7276,5.8591,,3.5961,7.71e-05,1.34
16240,0,4.2457,5.2197,,3.2716,7.71e-05,1.34
16250,0,3.7880,4.1895,,3.3866,7.70e-05,1.34
16260,0,4.2907,6.3439,,2.2375,7.70e-05,1.33
16270,0,3.4834,2.6524,,4.3143,7.70e-05,1.33
16280,0,3.8756,5.6332,,2.1181,7.70e-05,1.33
16290,0,3.1134,3.6915,,2.5352,7.69e-05,1.33
16300,0,4.5970,5.3766,,3.8173,7.69e-05,1.33
16310,0,4.2880,4.8125,,3.7635,7.69e-05,1.32
16320,0,2.7683,3.2855,,2.2512,7.68e-05,1.32
16330,0,3.4036,3.2768,,3.5304,7.68e-05,1.32
16340,0,5.9880,3.1949,,8.7810,7.68e-05,1.32
16350,0,4.8039,5.1765,,4.4312,7.68e-05,1.32
16360,0,2.7367,3.6580,,1.8154,7.67e-05,1.31
16370,0,4.8797,5.2152,,4.5442,7.67e-05,1.31
16380,0,3.5965,4.0910,,3.1021,7.67e-05,1.31
16390,0,2.6459,3.5464,,1.7454,7.67e-05,1.31
16400,0,5.1850,6.5872,,3.7827,7.66e-05,1.31
16410,0,4.9954,6.1990,,3.7918,7.66e-05,1.30
16420,0,3.1426,2.4277,,3.8575,7.66e-05,1.30
16430,0,5.4571,5.6685,,5.2458,7.65e-05,1.30
16440,0,4.6902,5.7825,,3.5980,7.65e-05,1.30
16450,0,5.1796,6.5578,,3.8014,7.65e-05,1.30
16460,0,3.0396,2.7400,,3.3392,7.65e-05,1.29
16470,0,1.3616,1.8568,,0.8664,7.64e-05,1.29
16480,0,4.9389,5.7378,,4.1401,7.64e-05,1.29
16490,0,2.7142,3.6951,,1.7333,7.64e-05,1.29
16500,0,3.6859,4.3003,,3.0716,7.64e-05,1.29
16510,0,3.7496,4.7043,,2.7949,7.63e-05,1.29
16520,0,4.2226,4.0528,,4.3925,7.63e-05,1.28
16530,0,4.4707,5.8962,,3.0453,7.63e-05,1.28
16540,0,3.7978,5.2762,,2.3194,7.63e-05,1.28
16550,0,7.1201,8.8584,,5.3817,7.62e-05,1.28
16560,0,4.7412,5.3318,,4.1505,7.62e-05,1.28
16570,0,4.9945,5.5743,,4.4147,7.62e-05,1.28
16580,0,2.7946,3.3092,,2.2799,7.61e-05,1.28
16590,0,3.1366,3.3014,,2.9718,7.61e-05,1.27
16600,0,4.0544,5.1701,,2.9387,7.61e-05,1.27
16610,0,1.8573,2.2779,,1.4368,7.61e-05,1.27
16620,0,4.8656,7.0520,,2.6792,7.60e-05,1.27
16630,0,4.1475,5.0874,,3.2076,7.60e-05,1.27
16640,0,4.9193,4.4974,,5.3411,7.60e-05,1.27
16650,0,4.4902,6.3735,,2.6069,7.60e-05,1.26
16660,0,4.1680,6.4145,,1.9215,7.59e-05,1.26
16670,0,4.1618,5.7428,,2.5808,7.59e-05,1.26
16680,0,3.5400,3.5012,,3.5788,7.59e-05,1.26
16690,0,4.2845,4.9142,,3.6548,7.58e-05,1.26
16700,0,3.4731,4.0561,,2.8900,7.58e-05,1.26
16710,0,3.1595,3.5908,,2.7282,7.58e-05,1.26
16720,0,4.5288,6.6704,,2.3872,7.58e-05,1.25
16730,0,4.6096,5.6136,,3.6056,7.57e-05,1.25
16740,0,4.4983,6.7367,,2.2599,7.57e-05,1.25
16750,0,4.6192,4.9481,,4.2903,7.57e-05,1.25
16760,0,4.6080,5.0431,,4.1729,7.57e-05,1.25
16770,0,4.4184,4.4671,,4.3696,7.56e-05,1.25
16780,0,4.2736,6.0081,,2.5391,7.56e-05,1.25
16790,0,3.6682,4.1519,,3.1844,7.56e-05,1.24
16800,0,4.3478,6.2771,,2.4186,7.55e-05,1.24
16810,0,4.4961,5.8119,,3.1803,7.55e-05,1.24
16820,0,2.7544,3.2927,,2.2160,7.55e-05,1.24
16830,0,4.6260,6.4871,,2.7649,7.55e-05,1.24
16840,0,3.8567,2.9576,,4.7557,7.54e-05,1.24
16850,0,3.8008,5.1890,,2.4126,7.54e-05,1.24
16860,0,4.5523,5.6575,,3.4471,7.54e-05,1.23
16870,0,3.3491,3.3507,,3.3475,7.54e-05,1.23
16880,0,2.9052,1.9607,,3.8497,7.53e-05,1.23
16890,0,4.6240,6.4596,,2.7884,7.53e-05,1.23
16900,0,4.4281,3.7940,,5.0623,7.53e-05,1.23
16910,0,4.3751,4.8300,,3.9203,7.52e-05,1.23
16920,0,3.5316,4.5419,,2.5214,7.52e-05,1.23
16930,0,5.1262,6.9970,,3.2554,7.52e-05,1.22
16940,0,4.7868,5.9550,,3.6185,7.52e-05,1.22
16950,0,4.5361,5.0538,,4.0183,7.51e-05,1.22
16960,0,5.3411,5.8122,,4.8700,7.51e-05,1.22
16970,0,4.1291,5.7368,,2.5214,7.51e-05,1.22
16980,0,2.9587,2.8617,,3.0556,7.51e-05,1.22
16990,0,3.9770,6.0373,,1.9168,7.50e-05,1.22
17000,0,3.5309,3.2674,,3.7944,7.50e-05,1.22
17010,0,5.9292,5.5354,,6.3230,7.50e-05,1.21
17020,0,5.6469,5.7212,,5.5726,7.49e-05,1.21
17030,0,3.3195,3.3812,,3.2578,7.49e-05,1.21
17040,0,4.6379,6.4009,,2.8750,7.49e-05,1.21
17050,0,3.6794,4.5505,,2.8083,7.49e-05,1.21
17060,0,3.2110,4.4290,,1.9929,7.48e-05,1.21
17070,0,3.5623,5.1645,,1.9601,7.48e-05,1.21
17080,0,3.0626,2.9370,,3.1882,7.48e-05,1.21
17090,0,2.7294,4.2490,,1.2099,7.48e-05,1.20
17100,0,4.6449,5.7575,,3.5323,7.47e-05,1.20
17110,0,4.2732,5.2611,,3.2853,7.47e-05,1.20
17120,0,3.9333,4.0458,,3.8209,7.47e-05,1.20
17130,0,3.9753,4.1353,,3.8153,7.46e-05,1.20
17140,0,4.8801,7.3203,,2.4398,7.46e-05,1.20
17150,0,3.8290,4.7461,,2.9120,7.46e-05,1.20
17160,0,3.7430,3.7778,,3.7083,7.46e-05,1.20
17170,0,3.2232,3.4918,,2.9547,7.45e-05,1.19
17180,0,5.1806,5.4374,,4.9239,7.45e-05,1.19
17190,0,3.9448,5.0207,,2.8688,7.45e-05,1.19
17200,0,4.2978,4.7143,,3.8814,7.44e-05,1.19
17210,0,3.2315,4.2280,,2.2351,7.44e-05,1.19
17220,0,5.7008,6.2897,,5.1119,7.44e-05,1.19
17230,0,2.8435,4.0459,,1.6411,7.44e-05,1.19
17240,0,3.5993,4.6902,,2.5085,7.43e-05,1.19
17250,0,3.9957,3.8782,,4.1133,7.43e-05,1.18
17260,0,5.3206,6.1528,,4.4884,7.43e-05,1.18
17270,0,4.2385,5.4252,,3.0518,7.43e-05,1.18
17280,0,6.3346,7.6677,,5.0015,7.42e-05,1.18
17290,0,4.3348,6.3702,,2.2994,7.42e-05,1.18
17300,0,4.8982,5.5397,,4.2567,7.42e-05,1.18
17310,0,5.1001,5.6605,,4.5397,7.41e-05,1.18
17320,0,4.1618,5.0136,,3.3099,7.41e-05,1.18
17330,0,3.0785,2.8268,,3.3303,7.41e-05,1.17
17340,0,2.5837,3.6663,,1.5011,7.41e-05,1.17
17350,0,3.8690,5.5084,,2.2295,7.40e-05,1.17
17360,0,4.0336,4.9269,,3.1402,7.40e-05,1.17
17370,0,3.5421,3.8356,,3.2485,7.40e-05,1.17
17380,0,4.1727,2.9733,,5.3721,7.39e-05,1.17
17390,0,3.9757,4.0828,,3.8686,7.39e-05,1.17
17400,0,6.3165,8.8014,,3.8316,7.39e-05,1.17
17410,0,4.3333,4.8500,,3.8166,7.39e-05,1.17
17420,0,3.0986,3.5400,,2.6572,7.38e-05,1.16
17430,0,3.5664,4.1481,,2.9846,7.38e-05,1.16
17440,0,3.7776,3.7323,,3.8230,7.38e-05,1.16
